Date,Description,Deposits,Withdrawls,Balance,Category
18-Jun-24,Cheque,"1,43,020.00",00.00,"7,85,967.56",
18-Jun-24,Transportellaneous,434.8,00.00,"7,86,402.36",
18-Jun-24,Debit Card,00.00,"1,31,067.06","6,55,335.30",
18-Jun-24,Commission,00.00,"1,63,833.83","4,91,501.48",
18-Jun-24,IMPS,"17,53,471.00",00.00,"22,44,972.48",
18-Jun-24,Transportellaneous,00.00,"3,20,710.35","19,24,262.13",
18-Jun-24,Debit Card,01.06,00.00,"19,24,263.19",
18-Jun-24,NEFT,"3,704.00",00.00,"19,27,967.19",
18-Jun-24,RTGS,"30,161.04",00.00,"19,58,128.23",
18-Jun-24,Tax,00.00,"9,79,064.12","9,79,064.12",
18-Jun-24,Debit Card,02.23,00.00,"9,79,066.35",
18-Jun-24,Transportellaneous,01.60,00.00,"9,79,067.95",
18-Jun-24,Cheque,00.00,"9,79,067.95",00.00,
18-Jun-24,Bill,55.44,00.00,55.44,
18-Jun-24,Transportellaneous,00.00,13.86,41.58,
18-Jun-24,ATM,"22,304.30",00.00,"22,345.88",
18-Jun-24,Debit Card,01.20,00.00,"22,347.08",
18-Jun-24,NEFT,00.00,"3,724.51","18,622.57",
18-Jun-24,Debit Card,00.00,"9,311.29","9,311.28",
18-Jun-24,RTGS,"32,735.68",00.00,"42,046.96",
18-Jun-24,Purchase,00.00,"42,046.96",00.00,
18-Jun-24,ATM,08.00,00.00,08.00,
18-Jun-24,Cheque,00.00,08.00,00.00,
18-Jun-24,RTGS,"10,52,518.00",00.00,"10,52,518.00",
18-Jun-24,Cash,"95,794.00",00.00,"11,48,312.00",
18-Jun-24,Transportellaneous,392,00.00,"11,48,704.00",
18-Jun-24,Debit Card,00.00,"11,48,704.00",00.00,
18-Jun-24,Transfer,"1,94,384.00",00.00,"1,94,384.00",
18-Jun-24,Tax,04.80,00.00,"1,94,388.80",
18-Jun-24,Interest,"1,86,501.00",00.00,"3,80,889.80",
18-Jun-24,NEFT,00.00,"42,321.09","3,38,568.71",
18-Jun-24,ATM,00.00,"33,856.87","3,04,711.84",
18-Jun-24,Bill,00.00,"30,471.18","2,74,240.66",
18-Jun-24,Cheque,"13,28,950.00",00.00,"16,03,190.66",
18-Jun-24,RTGS,"11,021.78",00.00,"16,14,212.44",
18-Jun-24,NEFT,00.00,"2,30,601.78","13,83,610.66",
18-Jun-24,Cash,05.38,00.00,"13,83,616.04",
18-Jun-24,ATM,01.25,00.00,"13,83,617.29",
18-Jun-24,IMPS,"1,811.00",00.00,"13,85,428.29",
18-Jun-24,Commission,00.00,"1,38,542.83","12,46,885.46",
18-Jun-24,RTGS,00.00,"2,07,814.24","10,39,071.22",
18-Jun-24,RTGS,"7,40,908.00",00.00,"17,79,979.22",
18-Jun-24,Purchase,20.8,00.00,"17,80,000.02",
18-Jun-24,Cash,00.00,"5,93,333.34","11,86,666.68",
18-Jun-24,Debit Card,00.00,"1,97,777.78","9,88,888.90",
18-Jun-24,Transportellaneous,00.00,"3,29,629.63","6,59,259.27",
18-Jun-24,Cash,504.9,00.00,"6,59,764.17",
18-Jun-24,Transfer,00.00,"1,09,960.70","5,49,803.48",
18-Jun-24,Transfer,00.00,"5,49,803.48",00.00,
18-Jun-24,Cheque,"89,972.00",00.00,"89,972.00",
18-Jun-24,ATM,48,00.00,"90,020.00",
18-Jun-24,Bill,01.37,00.00,"90,021.37",
18-Jun-24,RTGS,"23,551.60",00.00,"1,13,572.97",
18-Jun-24,Tax,"1,723.20",00.00,"1,15,296.17",
18-Jun-24,Transportellaneous,"25,889.76",00.00,"1,41,185.93",
18-Jun-24,Bill,"1,96,030.50",00.00,"3,37,216.43",
18-Jun-24,IMPS,00.00,"48,173.78","2,89,042.65",
18-Jun-24,Cheque,00.00,"96,347.55","1,92,695.10",
18-Jun-24,RTGS,00.00,"32,115.85","1,60,579.25",
18-Jun-24,RTGS,"1,978.90",00.00,"1,62,558.15",
18-Jun-24,ATM,62,00.00,"1,62,620.15",
18-Jun-24,ATM,00.00,"18,068.91","1,44,551.24",
18-Jun-24,Cash,00.00,"28,910.25","1,15,640.99",
18-Jun-24,Reversal,00.00,"38,547.00","77,093.99",
18-Jun-24,Transportellaneous,"12,17,164.25",00.00,"12,94,258.24",
18-Jun-24,Cheque,"1,17,262.00",00.00,"14,11,520.24",
18-Jun-24,Purchase,63.2,00.00,"14,11,583.44",
18-Jun-24,Interest,25,00.00,"14,11,608.44",
18-Jun-24,IMPS,"10,146.74",00.00,"14,21,755.18",
18-Jun-24,Bill,00.00,"7,10,877.59","7,10,877.59",
18-Jun-24,Reversal,"15,20,764.75",00.00,"22,31,642.34",
18-Jun-24,ATM,00.00,"2,78,955.29","19,52,687.05",
18-Jun-24,Purchase,"1,58,894.30",00.00,"21,11,581.35",
18-Jun-24,Interest,00.00,"2,34,620.15","18,76,961.20",
18-Jun-24,Transportellaneous,00.00,"3,75,392.24","15,01,568.96",
18-Jun-24,RTGS,"96,592.70",00.00,"15,98,161.66",
18-Jun-24,IMPS,64,00.00,"15,98,225.66",
18-Jun-24,NEFT,52,00.00,"15,98,277.66",
18-Jun-24,Cash,386.39,00.00,"15,98,664.05",
18-Jun-24,ATM,00.00,"1,77,629.34","14,21,034.71",
18-Jun-24,Transfer,37,00.00,"14,21,071.71",
18-Jun-24,Transfer,07.39,00.00,"14,21,079.10",
18-Jun-24,Cash,40.19,00.00,"14,21,119.29",
18-Jun-24,Transfer,625.3,00.00,"14,21,744.59",
18-Jun-24,Tax,275.7,00.00,"14,22,020.29",
19-Jun-24,Interest,00.00,"1,58,002.25","12,64,018.04",
19-Jun-24,Cash,"17,63,976.75",00.00,"30,27,994.79",
19-Jun-24,Reversal,54,00.00,"30,28,048.79",
19-Jun-24,Tax,00.00,"4,32,578.40","25,95,470.39",
19-Jun-24,ATM,00.00,"5,19,094.08","20,76,376.31",
19-Jun-24,Cheque,00.00,"3,46,062.72","17,30,313.59",
19-Jun-24,Reversal,00.00,"2,16,289.20","15,14,024.39",
19-Jun-24,ATM,"1,84,212.16",00.00,"16,98,236.55",
19-Jun-24,Transportellaneous,00.00,"2,83,039.43","14,15,197.12",
19-Jun-24,RTGS,"2,288.65",00.00,"14,17,485.77",
19-Jun-24,IMPS,157.9,00.00,"14,17,643.67",
19-Jun-24,Reversal,00.00,"7,08,821.84","7,08,821.84",
19-Jun-24,Interest,00.00,"78,757.98","6,30,063.86",
19-Jun-24,Cheque,00.00,"2,10,021.29","4,20,042.57",
19-Jun-24,Commission,00.00,"1,05,010.64","3,15,031.93",
19-Jun-24,Transfer,"2,044.14",00.00,"3,17,076.07",
19-Jun-24,Transfer,00.00,"63,415.21","2,53,660.86",
19-Jun-24,Purchase,05.85,00.00,"2,53,666.71",
19-Jun-24,Cheque,00.00,"1,26,833.36","1,26,833.36",
19-Jun-24,IMPS,"16,61,450.00",00.00,"17,88,283.36",
19-Jun-24,IMPS,00.00,"3,57,656.67","14,30,626.69",
19-Jun-24,Transportellaneous,00.00,"3,57,656.67","10,72,970.02",
19-Jun-24,Transportellaneous,"1,01,435.69",00.00,"11,74,405.71",
19-Jun-24,Cash,"6,202.00",00.00,"11,80,607.71",
19-Jun-24,Debit Card,00.00,"3,93,535.90","7,87,071.81",
19-Jun-24,Interest,00.00,"1,57,414.36","6,29,657.45",
19-Jun-24,Tax,00.00,"1,25,931.49","5,03,725.96",
19-Jun-24,Transfer,03.30,00.00,"5,03,729.26",
19-Jun-24,Transfer,"21,317.28",00.00,"5,25,046.54",
19-Jun-24,RTGS,00.00,"87,507.76","4,37,538.78",
20-Jun-24,RTGS,00.00,"62,505.54","3,75,033.24",
20-Jun-24,Transportellaneous,00.00,"1,25,011.08","2,50,022.16",
20-Jun-24,Debit Card,00.00,"83,340.72","1,66,681.44",
20-Jun-24,Cash,00.00,"16,668.14","1,50,013.30",
20-Jun-24,Transfer,00.00,"30,002.66","1,20,010.64",
20-Jun-24,Debit Card,00.00,"60,005.32","60,005.32",
20-Jun-24,Transfer,"2,76,808.00",00.00,"3,36,813.32",
20-Jun-24,Tax,00.00,"48,116.19","2,88,697.13",
20-Jun-24,Transfer,00.00,"96,232.38","1,92,464.75",
20-Jun-24,RTGS,35.08,00.00,"1,92,499.83",
20-Jun-24,Interest,04.00,00.00,"1,92,503.83",
20-Jun-24,ATM,499,00.00,"1,93,002.83",
20-Jun-24,Cash,07.90,00.00,"1,93,010.73",
20-Jun-24,Cheque,"9,37,916.00",00.00,"11,30,926.73",
20-Jun-24,Interest,52.1,00.00,"11,30,978.83",
21-Jun-24,Commission,"3,811.40",00.00,"11,34,790.23",
21-Jun-24,IMPS,00.00,"5,67,395.12","5,67,395.12",
21-Jun-24,Transfer,07.90,00.00,"5,67,403.02",
21-Jun-24,Cheque,05.00,00.00,"5,67,408.02",
21-Jun-24,Transfer,00.00,"1,89,136.01","3,78,272.01",
21-Jun-24,ATM,"15,91,450.50",00.00,"19,69,722.51",
21-Jun-24,Bill,00.00,"2,18,858.06","17,50,864.45",
21-Jun-24,Transfer,"2,26,198.50",00.00,"19,77,062.95",
21-Jun-24,Cash,"28,445.00",00.00,"20,05,507.95",
21-Jun-24,RTGS,00.00,00.00,"20,05,507.95",
21-Jun-24,Transfer,00.00,"2,22,834.22","17,82,673.73",
21-Jun-24,RTGS,00.00,"3,56,534.75","14,26,138.98",
21-Jun-24,Transfer,00.00,"1,78,267.37","12,47,871.61",
21-Jun-24,Transfer,07.26,00.00,"12,47,878.87",
21-Jun-24,Tax,174.5,00.00,"12,48,053.37",
21-Jun-24,Interest,00.00,"1,78,293.34","10,69,760.03",
21-Jun-24,Debit Card,"2,89,349.75",00.00,"13,59,109.78",
21-Jun-24,Interest,"17,845.18",00.00,"13,76,954.96",
21-Jun-24,Transportellaneous,"2,901.30",00.00,"13,79,856.26",
21-Jun-24,Bill,"20,15,829.00",00.00,"33,95,685.26",
21-Jun-24,Purchase,07.91,00.00,"33,95,693.17",
21-Jun-24,Commission,"3,228.00",00.00,"33,98,921.17",
21-Jun-24,RTGS,00.00,"3,39,892.12","30,59,029.05",
21-Jun-24,ATM,00.00,"3,05,902.91","27,53,126.14",
21-Jun-24,Debit Card,"14,45,836.00",00.00,"41,98,962.14",
21-Jun-24,Bill,"2,827.90",00.00,"42,01,790.04",
21-Jun-24,Tax,132,00.00,"42,01,922.04",
22-Jun-24,IMPS,"2,021.77",00.00,"42,03,943.81",
22-Jun-24,NEFT,00.00,"8,40,788.76","33,63,155.05",
22-Jun-24,Commission,00.05,00.00,"33,63,155.10",
22-Jun-24,Cash,00.00,"16,81,577.55","16,81,577.55",
22-Jun-24,Reversal,05.20,00.00,"16,81,582.75",
22-Jun-24,Bill,"23,647.30",00.00,"17,05,230.05",
22-Jun-24,Transfer,05.60,00.00,"17,05,235.65",
22-Jun-24,ATM,00.00,"2,84,205.94","14,21,029.71",
22-Jun-24,Tax,00.00,"2,36,838.29","11,84,191.42",
22-Jun-24,Cheque,"30,011.07",00.00,"12,14,202.49",
22-Jun-24,IMPS,03.35,00.00,"12,14,205.84",
22-Jun-24,ATM,00.00,"1,73,457.98","10,40,747.86",
22-Jun-24,RTGS,54,00.00,"10,40,801.86",
22-Jun-24,Transfer,00.00,"1,48,685.98","8,92,115.88",
22-Jun-24,Reversal,00.00,00.00,"8,92,115.88",
22-Jun-24,Transfer,00.00,"1,11,514.49","7,80,601.40",
22-Jun-24,Transfer,00.00,"7,80,601.40",00.00,
22-Jun-24,Cheque,269.9,00.00,269.9,
22-Jun-24,Cheque,00.00,134.95,134.95,
22-Jun-24,Commission,00.00,134.95,00.00,
22-Jun-24,Transfer,"2,272.00",00.00,"2,272.00",
22-Jun-24,ATM,00.00,757.33,"1,514.67",
22-Jun-24,RTGS,"9,54,019.50",00.00,"9,55,534.17",
22-Jun-24,RTGS,"2,287.13",00.00,"9,57,821.30",
22-Jun-24,Transportellaneous,00.00,"1,06,424.59","8,51,396.71",
22-Jun-24,Tax,"19,203.30",00.00,"8,70,600.01",
22-Jun-24,Transfer,31.56,00.00,"8,70,631.57",
22-Jun-24,Cash,00.00,"96,736.84","7,73,894.73",
22-Jun-24,Bill,00.00,"96,736.84","6,77,157.89",
22-Jun-24,Debit Card,"9,33,603.80",00.00,"16,10,761.69",
22-Jun-24,RTGS,"30,156.90",00.00,"16,40,918.59",
22-Jun-24,Bill,00.00,"2,73,486.43","13,67,432.16",
22-Jun-24,Cash,00.00,"4,55,810.72","9,11,621.44",
22-Jun-24,Purchase,00.00,"1,30,231.63","7,81,389.81",
22-Jun-24,NEFT,00.00,"3,90,694.91","3,90,694.90",
22-Jun-24,RTGS,00.00,"1,95,347.45","1,95,347.45",
22-Jun-24,Reversal,62.3,00.00,"1,95,409.75",
22-Jun-24,Cheque,00.00,"48,852.44","1,46,557.31",
22-Jun-24,Bill,05.33,00.00,"1,46,562.64",
22-Jun-24,IMPS,07.02,00.00,"1,46,569.66",
22-Jun-24,Cash,300.39,00.00,"1,46,870.05",
23-Jun-24,RTGS,00.00,"24,478.34","1,22,391.71",
23-Jun-24,ATM,00.00,"13,599.08","1,08,792.63",
23-Jun-24,Interest,00.00,"13,599.08","95,193.55",
23-Jun-24,Purchase,00.00,"47,596.78","47,596.78",
23-Jun-24,Purchase,"1,48,653.97",00.00,"1,96,250.75",
23-Jun-24,Reversal,00.00,"98,125.38","98,125.38",
23-Jun-24,Cheque,00.00,"12,265.67","85,859.71",
23-Jun-24,Cash,00.00,"10,732.46","75,127.25",
23-Jun-24,Tax,00.00,"15,025.45","60,101.80",
23-Jun-24,Bill,00.00,"6,677.98","53,423.82",
23-Jun-24,Cheque,00.00,"10,684.76","42,739.06",
23-Jun-24,RTGS,03.00,00.00,"42,742.06",
23-Jun-24,IMPS,42.72,00.00,"42,784.78",
23-Jun-24,Bill,01.40,00.00,"42,786.18",
23-Jun-24,IMPS,"1,53,403.41",00.00,"1,96,189.59",
23-Jun-24,Reversal,33.02,00.00,"1,96,222.61",
23-Jun-24,Purchase,00.00,"32,703.77","1,63,518.84",
23-Jun-24,IMPS,02.81,00.00,"1,63,521.65",
23-Jun-24,Interest,00.00,"32,704.33","1,30,817.32",
23-Jun-24,Transfer,00.00,"43,605.77","87,211.55",
23-Jun-24,Cash,"13,49,115.75",00.00,"14,36,327.30",
23-Jun-24,IMPS,00.00,"2,05,189.61","12,31,137.69",
23-Jun-24,Transfer,"8,844.00",00.00,"12,39,981.69",
23-Jun-24,Commission,332,00.00,"12,40,313.69",
23-Jun-24,Tax,00.00,"2,48,062.74","9,92,250.95",
23-Jun-24,Purchase,279.65,00.00,"9,92,530.60",
23-Jun-24,Debit Card,"1,20,708.00",00.00,"11,13,238.60",
23-Jun-24,Purchase,00.00,"1,11,323.86","10,01,914.74",
23-Jun-24,Cheque,"1,81,824.00",00.00,"11,83,738.74",
23-Jun-24,Reversal,"17,25,352.00",00.00,"29,09,090.74",
23-Jun-24,Debit Card,00.00,"3,63,636.34","25,45,454.40",
23-Jun-24,Debit Card,00.00,"3,63,636.34","21,81,818.06",
23-Jun-24,Transportellaneous,63.6,00.00,"21,81,881.66",
23-Jun-24,Bill,00.00,"2,42,431.30","19,39,450.36",
23-Jun-24,Cheque,"4,062.21",00.00,"19,43,512.57",
23-Jun-24,Reversal,00.00,"3,23,918.76","16,19,593.81",
23-Jun-24,Commission,00.00,"5,39,864.60","10,79,729.21",
23-Jun-24,ATM,00.00,"5,39,864.61","5,39,864.60",
23-Jun-24,Transfer,"1,474.40",00.00,"5,41,339.00",
23-Jun-24,Cash,00.00,"1,35,334.75","4,06,004.25",
23-Jun-24,Purchase,"8,666.90",00.00,"4,14,671.15",
23-Jun-24,IMPS,00.00,"51,833.89","3,62,837.26",
23-Jun-24,IMPS,00.00,"1,81,418.63","1,81,418.63",
23-Jun-24,Transportellaneous,00.00,"36,283.73","1,45,134.90",
23-Jun-24,IMPS,00.00,"1,45,134.90",00.00,
23-Jun-24,Interest,29.07,00.00,29.07,
23-Jun-24,ATM,00.00,04.85,24.22,
23-Jun-24,Debit Card,00.00,02.69,21.53,
23-Jun-24,Commission,"12,07,552.75",00.00,"12,07,574.28",
23-Jun-24,Purchase,01.00,00.00,"12,07,575.28",
23-Jun-24,ATM,00.00,"2,01,262.55","10,06,312.73",
23-Jun-24,Transfer,00.00,"3,35,437.58","6,70,875.15",
23-Jun-24,Interest,138.54,00.00,"6,71,013.69",
23-Jun-24,Reversal,00.00,"95,859.10","5,75,154.59",
23-Jun-24,Bill,296.3,00.00,"5,75,450.89",
23-Jun-24,ATM,00.00,"1,91,816.96","3,83,633.93",
23-Jun-24,RTGS,00.00,"63,938.99","3,19,694.94",
23-Jun-24,Cash,"19,998.60",00.00,"3,39,693.54",
23-Jun-24,Debit Card,"1,77,476.00",00.00,"5,17,169.54",
23-Jun-24,Purchase,502,00.00,"5,17,671.54",
23-Jun-24,NEFT,00.00,"1,29,417.89","3,88,253.66",
23-Jun-24,Purchase,00.00,"38,825.37","3,49,428.29",
23-Jun-24,NEFT,"3,983.00",00.00,"3,53,411.29",
23-Jun-24,Bill,00.00,"88,352.82","2,65,058.47",
23-Jun-24,NEFT,00.00,"29,450.94","2,35,607.53",
23-Jun-24,IMPS,"1,39,770.50",00.00,"3,75,378.03",
23-Jun-24,Reversal,"3,25,890.25",00.00,"7,01,268.28",
23-Jun-24,NEFT,00.00,"87,658.54","6,13,609.74",
23-Jun-24,RTGS,"1,40,403.97",00.00,"7,54,013.71",
23-Jun-24,Tax,06.00,00.00,"7,54,019.71",
23-Jun-24,Purchase,00.00,"1,25,669.95","6,28,349.76",
23-Jun-24,Reversal,00.00,"78,543.72","5,49,806.04",
23-Jun-24,Cash,06.00,00.00,"5,49,812.04",
23-Jun-24,Transfer,00.00,"91,635.34","4,58,176.70",
23-Jun-24,NEFT,00.00,"50,908.52","4,07,268.18",
23-Jun-24,Debit Card,00.00,"4,07,268.18",00.00,
23-Jun-24,Transfer,14,00.00,14,
23-Jun-24,Bill,"11,349.00",00.00,"11,363.00",
23-Jun-24,Reversal,10.8,00.00,"11,373.80",
23-Jun-24,RTGS,"2,032.90",00.00,"13,406.70",
23-Jun-24,IMPS,00.00,"2,681.34","10,725.36",
23-Jun-24,IMPS,00.00,"1,787.56","8,937.80",
23-Jun-24,Purchase,00.00,893.78,"8,044.02",
23-Jun-24,RTGS,00.00,"1,608.80","6,435.22",
23-Jun-24,Transportellaneous,00.00,"1,608.81","4,826.42",
23-Jun-24,Transportellaneous,00.00,804.4,"4,022.02",
23-Jun-24,NEFT,"15,49,873.00",00.00,"15,53,895.02",
23-Jun-24,IMPS,07.83,00.00,"15,53,902.85",
24-Jun-24,Bill,00.00,"2,58,983.81","12,94,919.04",
24-Jun-24,Purchase,00.00,"2,58,983.81","10,35,935.23",
24-Jun-24,ATM,00.00,"1,29,491.90","9,06,443.33",
24-Jun-24,Tax,"3,551.00",00.00,"9,09,994.33",
24-Jun-24,RTGS,11.8,00.00,"9,10,006.13",
24-Jun-24,Cash,00.00,"1,30,000.88","7,80,005.25",
25-Jun-24,Bill,"4,66,391.20",00.00,"12,46,396.45",
25-Jun-24,Purchase,00.00,"1,78,056.64","10,68,339.81",
25-Jun-24,Debit Card,"2,53,669.00",00.00,"13,22,008.81",
25-Jun-24,Transfer,21.72,00.00,"13,22,030.53",
25-Jun-24,Transportellaneous,00.00,"1,32,203.05","11,89,827.48",
25-Jun-24,RTGS,00.00,"1,98,304.58","9,91,522.90",
25-Jun-24,NEFT,"31,703.00",00.00,"10,23,225.90",
25-Jun-24,Transfer,06.50,00.00,"10,23,232.40",
25-Jun-24,Cash,451,00.00,"10,23,683.40",
25-Jun-24,RTGS,229.6,00.00,"10,23,913.00",
25-Jun-24,Cheque,"21,180.00",00.00,"10,45,093.00",
25-Jun-24,Cash,00.00,"5,22,546.50","5,22,546.50",
25-Jun-24,Tax,"14,724.00",00.00,"5,37,270.50",
25-Jun-24,Reversal,00.00,"59,696.72","4,77,573.78",
25-Jun-24,Transportellaneous,"28,623.00",00.00,"5,06,196.78",
25-Jun-24,Cheque,00.00,"72,313.83","4,33,882.95",
25-Jun-24,Cheque,"59,284.40",00.00,"4,93,167.35",
25-Jun-24,Tax,17,00.00,"4,93,184.35",
25-Jun-24,Commission,00.00,"49,318.44","4,43,865.92",
25-Jun-24,Bill,00.00,"1,10,966.48","3,32,899.44",
25-Jun-24,Purchase,00.00,"83,224.86","2,49,674.58",
25-Jun-24,Debit Card,00.00,"41,612.43","2,08,062.15",
25-Jun-24,Bill,200.7,00.00,"2,08,262.85",
25-Jun-24,ATM,"81,427.20",00.00,"2,89,690.05",
25-Jun-24,Bill,00.00,"2,89,690.05",00.00,
25-Jun-24,Cheque,"15,075.05",00.00,"15,075.05",
25-Jun-24,Transportellaneous,"10,13,238.80",00.00,"10,28,313.85",
25-Jun-24,Commission,29.88,00.00,"10,28,343.73",
25-Jun-24,Cheque,"10,473.53",00.00,"10,38,817.26",
25-Jun-24,Tax,00.00,"2,59,704.32","7,79,112.94",
26-Jun-24,RTGS,07.00,00.00,"7,79,119.94",
26-Jun-24,Debit Card,"18,83,055.50",00.00,"26,62,175.44",
26-Jun-24,Reversal,"8,982.00",00.00,"26,71,157.44",
26-Jun-24,Interest,"1,46,255.12",00.00,"28,17,412.56",
26-Jun-24,Cash,02.50,00.00,"28,17,415.06",
26-Jun-24,RTGS,"8,18,858.00",00.00,"36,36,273.06",
26-Jun-24,Transfer,"3,54,866.00",00.00,"39,91,139.06",
26-Jun-24,NEFT,"2,712.88",00.00,"39,93,851.94",
26-Jun-24,Transfer,"2,02,810.00",00.00,"41,96,661.94",
26-Jun-24,Transportellaneous,"2,44,904.70",00.00,"44,41,566.64",
26-Jun-24,IMPS,00.00,"14,80,522.21","29,61,044.43",
26-Jun-24,Transfer,00.00,"7,40,261.11","22,20,783.32",
27-Jun-24,NEFT,00.00,"2,77,597.92","19,43,185.40",
27-Jun-24,ATM,"4,65,792.50",00.00,"24,08,977.90",
27-Jun-24,ATM,00.00,"3,44,139.70","20,64,838.20",
27-Jun-24,Reversal,00.00,"2,58,104.78","18,06,733.42",
27-Jun-24,Cheque,"16,46,806.00",00.00,"34,53,539.42",
27-Jun-24,Reversal,00.00,"17,26,769.71","17,26,769.71",
27-Jun-24,Bill,"15,073.00",00.00,"17,41,842.71",
27-Jun-24,RTGS,07.20,00.00,"17,41,849.91",
27-Jun-24,Transfer,00.00,"1,93,538.88","15,48,311.03",
27-Jun-24,Transportellaneous,"1,299.40",00.00,"15,49,610.43",
27-Jun-24,Transportellaneous,00.00,"2,58,268.41","12,91,342.02",
27-Jun-24,Tax,"6,81,776.00",00.00,"19,73,118.02",
27-Jun-24,Bill,440.1,00.00,"19,73,558.12",
27-Jun-24,RTGS,"11,02,834.00",00.00,"30,76,392.12",
27-Jun-24,Cash,05.32,00.00,"30,76,397.44",
27-Jun-24,Cheque,00.00,"6,15,279.49","24,61,117.95",
27-Jun-24,Debit Card,"2,36,609.80",00.00,"26,97,727.75",
27-Jun-24,Reversal,18,00.00,"26,97,745.75",
27-Jun-24,Purchase,"1,160.95",00.00,"26,98,906.70",
27-Jun-24,NEFT,02.00,00.00,"26,98,908.70",
27-Jun-24,Transportellaneous,"51,404.20",00.00,"27,50,312.90",
27-Jun-24,Bill,00.00,"9,16,770.97","18,33,541.93",
27-Jun-24,Commission,00.00,"2,03,726.88","16,29,815.05",
27-Jun-24,Commission,00.00,"2,32,830.72","13,96,984.33",
27-Jun-24,Tax,00.00,"1,55,220.48","12,41,763.85",
27-Jun-24,Cash,00.00,"1,24,176.39","11,17,587.47",
27-Jun-24,Reversal,"10,89,226.20",00.00,"22,06,813.67",
27-Jun-24,IMPS,00.00,"2,45,201.52","19,61,612.15",
27-Jun-24,RTGS,998,00.00,"19,62,610.15",
27-Jun-24,ATM,"19,48,829.50",00.00,"39,11,439.65",
27-Jun-24,ATM,"11,756.71",00.00,"39,23,196.36",
27-Jun-24,Debit Card,00.00,"19,61,598.18","19,61,598.18",
27-Jun-24,Interest,00.00,"2,80,228.31","16,81,369.87",
27-Jun-24,ATM,"10,23,960.50",00.00,"27,05,330.37",
27-Jun-24,Interest,00.00,"13,52,665.19","13,52,665.18",
27-Jun-24,Commission,00.00,"3,38,166.30","10,14,498.88",
27-Jun-24,Cheque,"14,71,982.00",00.00,"24,86,480.88",
28-Jun-24,Tax,00.00,"12,43,240.44","12,43,240.44",
28-Jun-24,Debit Card,00.00,"1,77,605.78","10,65,634.66",
28-Jun-24,Bill,"4,596.95",00.00,"10,70,231.61",
28-Jun-24,Bill,00.00,"1,33,778.95","9,36,452.66",
28-Jun-24,ATM,02.00,00.00,"9,36,454.66",
28-Jun-24,Cash,"61,186.80",00.00,"9,97,641.46",
28-Jun-24,Transportellaneous,"19,072.12",00.00,"10,16,713.58",
28-Jun-24,Tax,00.00,"1,69,452.26","8,47,261.32",
28-Jun-24,RTGS,00.00,"84,726.13","7,62,535.19",
28-Jun-24,Cash,00.00,"1,52,507.04","6,10,028.15",
28-Jun-24,Cheque,06.00,00.00,"6,10,034.15",
28-Jun-24,Transfer,311,00.00,"6,10,345.15",
28-Jun-24,Purchase,"1,80,000.56",00.00,"7,90,345.71",
28-Jun-24,IMPS,"7,697.94",00.00,"7,98,043.65",
28-Jun-24,NEFT,"92,112.00",00.00,"8,90,155.65",
28-Jun-24,Bill,"18,79,929.75",00.00,"27,70,085.40",
28-Jun-24,RTGS,00.00,"3,95,726.49","23,74,358.91",
28-Jun-24,Debit Card,00.00,"2,96,794.86","20,77,564.05",
28-Jun-24,Tax,369.1,00.00,"20,77,933.15",
28-Jun-24,Reversal,06.70,00.00,"20,77,939.85",
28-Jun-24,Tax,"3,389.70",00.00,"20,81,329.55",
28-Jun-24,ATM,00.00,"2,60,166.19","18,21,163.36",
28-Jun-24,RTGS,00.00,"2,02,351.48","16,18,811.88",
28-Jun-24,IMPS,"9,216.00",00.00,"16,28,027.88",
28-Jun-24,Bill,04.40,00.00,"16,28,032.28",
28-Jun-24,Bill,"31,347.10",00.00,"16,59,379.38",
28-Jun-24,Tax,05.00,00.00,"16,59,384.38",
28-Jun-24,ATM,02.42,00.00,"16,59,386.80",
28-Jun-24,ATM,369,00.00,"16,59,755.80",
28-Jun-24,Transportellaneous,"23,283.00",00.00,"16,83,038.80",
28-Jun-24,Purchase,04.00,00.00,"16,83,042.80",
28-Jun-24,Bill,00.00,"4,20,760.70","12,62,282.10",
28-Jun-24,NEFT,"10,38,347.50",00.00,"23,00,629.60",
28-Jun-24,Cash,29.3,00.00,"23,00,658.90",
28-Jun-24,Commission,"1,92,546.62",00.00,"24,93,205.52",
28-Jun-24,RTGS,00.00,"4,15,534.25","20,77,671.27",
28-Jun-24,Cheque,00.00,"2,59,708.91","18,17,962.36",
28-Jun-24,Interest,"54,550.00",00.00,"18,72,512.36",
28-Jun-24,Tax,160.4,00.00,"18,72,672.76",
28-Jun-24,Purchase,"4,002.00",00.00,"18,76,674.76",
28-Jun-24,Transportellaneous,00.00,"3,75,334.95","15,01,339.81",
28-Jun-24,Cash,00.39,00.00,"15,01,340.20",
28-Jun-24,Reversal,00.00,"7,50,670.10","7,50,670.10",
28-Jun-24,NEFT,00.00,"1,87,667.53","5,63,002.57",
28-Jun-24,Purchase,"1,772.70",00.00,"5,64,775.27",
28-Jun-24,Debit Card,"13,51,444.20",00.00,"19,16,219.47",
29-Jun-24,Cash,148,00.00,"19,16,367.47",
29-Jun-24,NEFT,"2,976.00",00.00,"19,19,343.47",
29-Jun-24,RTGS,40.59,00.00,"19,19,384.06",
29-Jun-24,Bill,00.00,"2,39,923.01","16,79,461.05",
29-Jun-24,Transportellaneous,00.00,"2,79,910.18","13,99,550.88",
